Participant,Mode,Code,Gender,Age,Specificity,Image_Rate,Trial_Type,Confidence,Accuracy,Milliseconds
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,2 images,different,8,0,3016
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,2 images,different,7,0,2526
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,2 images,different,5,1,3030
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,2 images,different,7,0,4559
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,2 images,different,7,0,4636
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,2 images,same,5,0,2279
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,2 images,same,8,1,2423
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,2 images,same,7,1,5041
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,2 images,same,9,1,2337
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,2 images,same,8,1,2015
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,2 images,same,6,0,2652
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,4 images,different,7,0,5959
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,4 images,different,5,1,1975
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,4 images,different,6,1,2590
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,4 images,different,8,0,2704
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,4 images,different,8,0,2791
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,4 images,different,5,1,2879
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,4 images,same,5,0,3332
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,4 images,same,8,1,5893
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,4 images,same,8,1,4778
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,4 images,same,8,1,1935
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,4 images,same,9,1,1692
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,4 images,same,8,1,3697
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,8 images,different,9,0,4504
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,8 images,different,7,0,3780
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,8 images,different,8,0,4308
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,8 images,different,5,1,3152
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,8 images,different,6,1,3045
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,8 images,different,5,1,2885
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,8 images,same,6,0,5946
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,8 images,same,4,0,3065
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,8 images,same,5,0,6846
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,8 images,same,7,1,2308
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,8 images,same,7,1,6819
10_RSVPExp02_2019May_RASearston_93634733905.txt,participant,C0102D,Female,23,print,8 images,same,6,0,4403
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,1 image,different,4,1,2509
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,1 image,different,2,1,1985
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,1 image,different,3,1,2481
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,1 image,different,7,0,2774
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,1 image,different,6,1,2325
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,1 image,different,3,1,1931
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,1 image,same,10,1,8200
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,1 image,same,8,1,2211
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,1 image,same,4,0,1758
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,1 image,same,7,1,2534
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,1 image,same,8,1,1709
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,1 image,same,9,1,1757
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,2 images,different,6,1,2899
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,2 images,different,8,0,3467
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,2 images,different,7,0,2489
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,2 images,different,7,0,2663
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,2 images,different,6,1,3257
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,2 images,different,7,0,1466
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,2 images,same,10,1,18569
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,2 images,same,6,0,3462
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,2 images,same,7,1,4055
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,2 images,same,6,0,4517
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,2 images,same,7,1,2209
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,2 images,same,7,1,2804
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,4 images,different,6,1,2413
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,4 images,different,7,0,2146
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,4 images,different,7,0,2080
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,4 images,different,7,0,1342
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,4 images,different,7,0,1591
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,4 images,different,7,0,2936
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,4 images,same,6,0,3047
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,4 images,same,7,1,1799
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,4 images,same,7,1,2741
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,4 images,same,7,1,2357
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,4 images,same,7,1,2172
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,4 images,same,7,1,1663
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,8 images,different,7,0,3075
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,8 images,different,7,0,2857
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,8 images,different,7,0,1991
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,8 images,different,7,0,3517
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,8 images,different,7,0,2021
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,8 images,different,7,0,2751
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,8 images,same,6,0,2718
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,8 images,same,7,1,2518
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,8 images,same,6,0,2604
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,8 images,same,7,1,5122
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,8 images,same,7,1,1516
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,person,8 images,same,6,0,2093
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,1 image,different,9,0,1918
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,1 image,different,4,1,1784
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,1 image,different,7,0,1934
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,1 image,different,10,0,2183
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,1 image,different,1,1,2455
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,1 image,different,4,1,1820
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,1 image,same,9,1,2085
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,1 image,same,9,1,2006
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,1 image,same,11,1,1462
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,1 image,same,12,1,1869
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,1 image,same,6,0,4390
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,1 image,same,10,1,2071
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,2 images,different,6,1,3529
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,2 images,different,7,0,2006
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,2 images,different,9,0,2565
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,2 images,different,9,0,1750
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,2 images,different,9,0,1687
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,2 images,different,9,0,1960
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,2 images,same,9,1,3071
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,2 images,same,7,1,1945
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,2 images,same,6,0,3398
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,2 images,same,8,1,1959
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,2 images,same,7,1,2671
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,2 images,same,7,1,2297
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,4 images,different,7,0,1959
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,4 images,different,6,1,2463
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,4 images,different,7,0,1696
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,4 images,different,8,0,1960
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,4 images,different,7,0,2543
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,4 images,different,7,0,1835
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,4 images,same,7,1,2238
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,4 images,same,7,1,2374
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,4 images,same,9,1,1692
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,4 images,same,7,1,2294
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,4 images,same,7,1,2462
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,4 images,same,9,1,1641
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,8 images,different,8,0,1785
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,8 images,different,7,0,1880
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,8 images,different,7,0,2703
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,8 images,different,7,0,1407
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,8 images,different,8,0,1469
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,8 images,different,6,1,3003
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,8 images,same,9,1,1436
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,8 images,same,8,1,1563
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,8 images,same,6,0,3197
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,8 images,same,7,1,2032
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,8 images,same,8,1,1534
23_RSVPExp02_2019May_RASearston_93634734039.txt,participant,C0210E,Female,48,print,8 images,same,11,1,2062
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,1 image,different,9,0,2019
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,1 image,different,10,0,1405
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,1 image,different,3,1,2479
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,1 image,different,9,0,2718
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,1 image,different,9,0,1824
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,1 image,different,4,1,2561
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,1 image,same,7,1,2646
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,1 image,same,8,1,2046
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,1 image,same,4,0,1887
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,1 image,same,10,1,991
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,1 image,same,6,0,2357
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,1 image,same,7,1,1381
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,2 images,different,10,0,2520
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,2 images,different,9,0,3918
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,2 images,different,8,0,2572
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,2 images,different,4,1,2508
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,2 images,different,10,0,2951
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,2 images,different,8,0,4421
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,2 images,same,10,1,2213
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,2 images,same,9,1,2910
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,2 images,same,10,1,1829
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,2 images,same,9,1,2838
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,2 images,same,8,1,2445
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,2 images,same,10,1,2188
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,4 images,different,7,0,2749
29_RSVPExp02_2019May_RASearston_93634734105.txt,participant,E0004X,Male,22,person,4 images,different,4,1,3013
